id,name,image_url,official_artwork,sprite_default,sprite_shiny
10041,gyarados-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10041.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10041.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10041.png
10042,aerodactyl-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10042.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10042.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10042.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10042.png
10043,mewtwo-mega-x,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10043.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10043.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10043.png
10044,mewtwo-mega-y,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10044.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10044.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10044.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10044.png
10045,ampharos-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10045.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10045.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10045.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10045.png
10046,scizor-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10046.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10046.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10046.png
10047,heracross-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10047.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10047.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10047.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10047.png
10048,houndoom-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10048.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10048.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10048.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10048.png
10049,tyranitar-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10049.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10049.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10049.png
10050,blaziken-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10050.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10050.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10050.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10050.png
10051,gardevoir-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10051.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10051.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10051.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10051.png
10052,mawile-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10052.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10052.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10052.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10052.png
10053,aggron-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10053.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10053.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10053.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10053.png
10054,medicham-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10054.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10054.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10054.png
10055,manectric-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10055.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10055.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10055.png
10056,banette-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10056.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10056.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10056.png
10057,absol-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10057.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10057.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10057.png
10058,garchomp-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10058.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10058.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10058.png
10059,lucario-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10059.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10059.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10059.png
10060,abomasnow-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10060.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10060.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10060.png
10061,floette-eternal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10061.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10061.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10061.png
10062,latias-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10062.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10062.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10062.png
10063,latios-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10063.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10063.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10063.png
10064,swampert-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10064.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10064.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10064.png
10065,sceptile-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10065.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10065.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10065.png
10066,sableye-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10066.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10066.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10066.png
10067,altaria-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10067.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10067.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10067.png
10068,gallade-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10068.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10068.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10068.png
10069,audino-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10069.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10069.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10069.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10069.png
10070,sharpedo-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10070.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10070.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10070.png
10071,slowbro-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10071.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10071.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10071.png
10072,steelix-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10072.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10072.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10072.png
10073,pidgeot-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10073.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10073.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10073.png
10074,glalie-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10074.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10074.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10074.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10074.png
10075,diancie-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10075.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10075.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10075.png
10076,metagross-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10076.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10076.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10076.png
10077,kyogre-primal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10077.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10077.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10077.png
10078,groudon-primal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10078.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10078.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10078.png
10079,rayquaza-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10079.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10079.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10079.png
10080,pikachu-rock-star,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10080.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10080.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10080.png
10081,pikachu-belle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10081.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10081.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10081.png
10082,pikachu-pop-star,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10082.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10082.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10082.png
10083,pikachu-phd,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10083.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10083.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10083.png
10084,pikachu-libre,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10084.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10084.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10084.png
10085,pikachu-cosplay,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10085.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10085.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10085.png
10086,hoopa-unbound,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10086.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10086.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10086.png
10087,camerupt-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10087.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10087.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10087.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10087.png
10088,lopunny-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10088.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10088.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10088.png
10089,salamence-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10089.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10089.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10089.png
10090,beedrill-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10090.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10090.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10090.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10090.png
10091,rattata-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10091.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10091.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10091.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10091.png
10092,raticate-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10092.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10092.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10092.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10092.png
10093,raticate-totem-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10093.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10093.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10093.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10093.png
10094,pikachu-original-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10094.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10094.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10094.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10094.png
10095,pikachu-hoenn-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10095.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10095.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10095.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10095.png
10096,pikachu-sinnoh-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10096.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10096.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10096.png
10097,pikachu-unova-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10097.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10097.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10097.png
10098,pikachu-kalos-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10098.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10098.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10098.png
10099,pikachu-alola-cap,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10099.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10099.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10099.png
10100,raichu-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10100.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10100.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10100.png
10101,sandshrew-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10101.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10101.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10101.png
10102,sandslash-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10102.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10102.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10102.png
10103,vulpix-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10103.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10103.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10103.png
10104,ninetales-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10104.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10104.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10104.png
10105,diglett-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10105.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10105.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10105.png
10106,dugtrio-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10106.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10106.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10106.png
10107,meowth-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10107.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10107.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10107.png
10108,persian-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10108.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10108.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10108.png
10109,geodude-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10109.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10109.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10109.png
10110,graveler-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10110.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10110.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10110.png
10111,golem-alola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10111.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10111.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/10111.png
